,sgRNA,Lib36_gDNA,Lib36_sorted1,Lib36_sorted2,Lib66_sorted1,Lib66_sorted2,Lib66_gDNA
5060,Entry1489_40,0.0001845341275166551,0.0,4.829328621651514e-05,0.0001900188626901686,6.930913402653791e-05,0.00018045242397792864
5061,Entry1181_84,8.648723630194028e-05,0.0,0.0,0.0,0.0,8.33213811793312e-05
5062,Entry594_35,0.00010908110726781776,0.0,0.0,7.671971117132872e-05,5.67383597178031e-05,0.00012308208476768836
5063,Entry485_35,0.00018358833756924628,0.0,0.0,0.000732236230673188,0.0005364662873916832,0.00020960100504678253
5064,Entry446_61,0.00017707289570931882,0.0,0.00017320223703216333,0.00010811976173512148,4.144958015312562e-05,0.0002783712662648735
5065,slr0360_19,8.632960464403882e-05,0.0,0.00025708004993453174,0.0,0.0,3.790705773342209e-05
5066,sll1939_10,0.0002530513548178277,0.0,0.0005413931560061961,0.00013013216831592463,5.130234920591778e-05,0.00016840372592085069
5068,sll5094_22,8.717030681951333e-05,0.00013472792296230686,0.0,1.0682491428919189e-05,1.3929776936706153e-05,0.00016492813994284746
5069,slr5093_87,7.387670366982263e-05,0.0001539366565331704,0.0,0.0,0.0,0.00015144286634819488
5070,sll0990_22,0.00011423040809259915,0.000641625058860095,0.00019753043384800176,0.0,0.0,2.8546146166000013e-05
5071,sll0782_159,7.277328206451233e-05,0.0012325604041304116,0.0,0.00015311571048117506,0.0002802942920190872,0.000109504128880289
5072,hypE_105,0.00027937584168737334,0.0,0.0005403038337607109,0.0001744806933390134,5.300110249088194e-05,6.019714913901626e-05
5073,Entry2047_70,0.0001665115746299203,0.0,0.0,1.1977338874848786e-05,1.970553810558431e-05,0.00013109910309028249
5074,hemD_15,0.00022588616577280763,9.124148446160187e-05,0.0,0.00028130560762820527,3.703282161221879e-05,0.00026261527649792536
5075,sll0284_22,8.601434132823588e-05,0.0,9.876521692400088e-05,4.9204202945324735e-05,8.086065636429425e-05,4.332897185910716e-05
5076,slr1885_29,4.035370442277652e-05,0.0,0.0,0.00014728889697449184,0.0,1.1121875129610394e-05
5077,Entry1404_33,5.895424005515007e-05,0.0,0.0,2.8162931948968767e-05,0.0,5.194842508455522e-05
5079,slr1601_21,0.00021127896547393799,0.0,0.0,0.00021008899810207732,2.2083792704534147e-05,0.0003118759150928248
5080,ssr3304_21,6.30526631605883e-05,0.0,0.0,0.0,0.0,1.5848672059694813e-05
5081,gmk_6,6.515441859927458e-06,0.0,0.0,0.0,0.0,8.109700615340911e-06
5082,Entry494_114,0.00010456233307464228,0.0,6.209136799266233e-05,0.00012074452433293506,0.0,3.776803429430197e-05
5083,slr0688_29,5.038958664250349e-05,0.0,0.0,3.1723762425275164e-05,0.0,3.128027380202923e-05
5084,sll0772_62,0.00012058821829462512,0.0,1.8881585588411936e-05,0.00015505798165006942,0.0002052093968236711,0.00013781856931442213
5085,slr1041_29,0.00019693448460490407,0.0,0.0006310806875511527,4.6290796191983144e-05,5.707811037479594e-05,0.00016840372592085069
5086,sll5048_67,6.026783720432898e-05,0.0,3.086413028875028e-05,0.0,0.0,0.00010607488404865915
5087,Entry1013_23,5.9689854458690255e-05,0.0,0.0,5.697328762090233e-05,4.484708672305395e-05,5.9409349650668844e-05
5088,murG_105,0.00018836983119225757,0.0,0.00016485076648344266,0.0,0.00045254787511445353,0.00014236000165901303
5089,slr0042_40,8.879916728449519e-05,0.0,0.0,0.00020102506598057018,2.5481299274462477e-05,8.596282652261367e-05
5090,purK_61,4.86556384055873e-05,0.0,8.678267222366255e-05,4.370110130012395e-05,1.5628530221670315e-05,5.65361985755195e-06
5091,sll0068_3,6.179160989737653e-05,0.0,0.0,0.0,0.0,4.916795630215262e-05
5092,Entry502_118,5.764064290597114e-05,0.0,0.0,4.467223688457115e-05,0.0,6.441419345899353e-05
5093,sll1715_5,6.068818829206624e-05,0.0,0.0,0.0,0.0,1.1214557422357146e-05
5094,slr0885_56,0.00011722540959272708,0.0,0.0007665197534064923,0.00014178579532929104,0.0006720267995318236,5.190208393818184e-05
5095,slr0401_46,8.611942910017018e-05,0.0,0.0,0.00020329104901094694,2.6160800588448143e-05,0.0001979230361606916
5096,sll1595_96,7.188003600307067e-05,0.0,0.00012781381013694234,0.0,0.0,7.706532641892536e-05
5097,sll8018_32,6.410354087993144e-05,0.0,0.0,3.237118614823996e-05,5.266135183388911e-05,1.7146224158149356e-05
5098,Entry1309_56,6.578494523088046e-05,0.0,0.0,0.0,0.0,4.124362027230521e-05
5099,ssl1464_30,8.075995273152019e-05,0.0,9.803900209367735e-05,0.0,1.155152233775632e-05,0.00013522346511751304
5100,hdrB_10,0.00011149812602230698,0.0,0.0005457504449881373,9.581871099879029e-05,0.0,8.383113378943834e-05
5101,slr1811_94,2.285659039571326e-05,0.0,0.0,1.748044052004958e-05,0.0,1.047309908038312e-05
5102,trpF_32,2.2173519878140218e-05,5.4424745117446726e-05,0.0,1.1977338874848786e-05,3.839182424019013e-05,2.2290091405594165e-05
5103,fus_58,5.0967569388142214e-05,0.0,0.0,0.0,0.0,4.407043020108118e-05
5104,sll1359_61,0.00015200946210298496,0.0,3.4132097025206186e-05,7.930940606318791e-05,2.242354336152697e-05,0.00012345281393867538
5105,Entry919_70,0.00010193513877628444,0.00017074429840767606,0.0,0.0,0.0002799545413620944,0.00014435267095306824
5106,upp_27,5.259642985312407e-05,0.0,0.0,0.0,0.0,6.358005282427276e-05
5107,slr0081_71,0.00015069586495380604,0.0,0.0,0.0005664957575941994,0.0006315964713496764,8.554575620525328e-05
5108,Entry942_55,9.027039609157558e-05,0.0,7.552634235364776e-05,1.3919610043743186e-05,2.140429139054848e-05,0.00010797487104996757
5109,sll1934_49,5.816608176564271e-05,0.0,0.0,8.902076190765991e-05,0.0,1.62657423770552e-05
5110,ssr1176_10,7.277328206451233e-05,0.0,0.0005279581816452106,0.0,0.0,8.573112079074679e-05
5111,slr5112_121,4.8287831203817215e-05,0.0,1.5976726267117793e-05,0.0,8.018115505030858e-05,8.341406347207796e-05
5112,slr0708_19,9.41586436531452e-05,0.0,0.0,0.0,1.2910524965727652e-05,7.827019622463315e-05
5113,nrtA_13,1.9388693921880906e-05,0.0,0.0,1.9098999827461582e-05,5.537935708983178e-05,1.144626315422403e-05
5114,slr0440_62,8.780083345111923e-05,0.0,0.0,7.704342303281109e-05,0.0006601355265370744,3.0260768581814947e-05
5115,cyp_28,6.394590922202997e-05,0.0,3.558452668585326e-05,7.024547394168073e-05,5.7757611688781606e-05,0.0001126553268336786
5116,dfp_20,0.00010913365115378492,0.0,0.0,2.2659830303767968e-05,4.586633869403245e-05,0.00010686268353700652
5117,slr0309_101,5.1282832703945146e-05,0.0,0.0,0.0,0.0,4.295824268812015e-05
5118,slr0333_63,9.694346960940451e-05,0.0,0.0,0.0,0.0,1.075114595862338e-05
5119,sll1381_16,0.000150012794436233,0.0,0.0002091498711331784,6.700835532685673e-05,0.00013657976411111884,0.0002770737141664189
5120,slr0919_71,9.678583795150304e-05,0.0,0.0,0.0,2.412229664649114e-05,1.723890645089611e-05
5121,sll1229_80,0.0001058759302238212,0.0,0.0,3.075262684082796e-05,1.3590026279713318e-05,0.00014375023605021434
5122,sll0985_43,4.7236953484474074e-05,0.0,0.0,2.2012406580803173e-05,0.0,4.5877734909642866e-06
5123,arsC_34,0.00010004355888146676,0.0,0.0,0.0,0.0,0.00011835528783760396
5124,Entry903_42,8.885171117046234e-05,0.0,0.0,1.3919610043743186e-05,0.0,0.00011043095180775654
5125,sll1575_95,6.510187471330743e-05,0.0,0.0006220030021721085,4.4995948746053554e-05,6.795013139856659e-05,7.604582119871106e-05
5126,infC_4,8.932460614416678e-06,0.0,0.0,0.0,0.0,3.151197953389612e-06
5127,Entry907_38,4.8550550633652994e-05,0.0,0.0,1.5538169351155182e-05,4.314833343808979e-05,1.2326744935318187e-05
5128,Entry1807_32,5.8323713423544176e-05,0.0,0.0,0.0,2.2083792704534147e-05,4.689724012985716e-05
5129,ssr3188_24,9.11110982670501e-05,0.0,0.0,0.0,0.0,2.386569038228897e-05
5130,Entry1856_52,0.00015936560613838692,0.0002353069862430785,0.00010530115039691272,5.049905039125434e-05,0.0,0.00015496479347257148
5131,slr1184_67,2.6587206299381398e-05,0.0,0.0,2.298354216525037e-05,0.0,5.329231832938314e-06
5132,tar_38,0.00015405867365570408,0.0,0.00010312250590594209,0.0,1.2910524965727652e-05,0.00019565231998839618
5133,sll0597_36,7.098678994162901e-05,0.0,0.00013289731394920708,0.0,0.00015186854367579632,6.561906326470132e-05
5134,hemF_12,9.7101101267306e-05,0.0,6.790108663525061e-05,0.0,3.49943176702618e-05,2.437544299239611e-05
5135,Entry169_47,8.039214552975009e-05,0.0,0.0,1.3272186320778384e-05,1.3250275622720485e-05,0.00010964315231940911
5136,sll0858_17,9.773162789891186e-05,0.0,0.0,7.186403324909273e-05,0.0,6.890928465721107e-05
5137,pth_6,3.615019354540396e-05,0.0,0.0,2.1364982857838374e-05,4.348808409508262e-05,2.18266799418604e-05
5138,sll5067_13,3.615019354540396e-05,0.0,0.00028031892450488486,5.4707304590525534e-05,0.0,4.356067759097404e-05
5139,sll5132_86,5.863897673934712e-05,0.0,0.0002189537713425461,2.330725402673277e-05,0.0,1.7146224158149356e-05
5140,sll0086_46,8.044468941571724e-05,0.0,0.0,1.1977338874848786e-05,2.8878805844390803e-05,5.9780078821655874e-05
5141,trpS_112,3.441624530848778e-05,0.0,0.0,0.0,1.3590026279713318e-05,3.9807044734730535e-05
5143,ycf35_25,7.093424605566184e-05,0.0,0.0003939715454505183,0.0,0.0,0.00013480639480015265
5144,ileS_28,5.653722130066085e-05,0.0,0.0,6.215267740462073e-05,2.7859553873412306e-05,2.6275429993704558e-05
5145,ssr1407_13,4.334870592290446e-05,0.0,0.0,0.0,1.6647782192648815e-05,7.382144617278899e-05
5146,Entry600_7,5.35422198005329e-05,0.0,0.0,0.0001599136595723054,0.0,3.406074258443183e-05
5147,ymxG_11,2.979238334337797e-05,1.1738670515527726e-05,0.0,0.0,0.0,6.580442785019483e-06
5148,slr8029_123,7.224784320484076e-05,0.0,0.0,1.2948474459295986e-05,0.0,5.987276111440262e-05
5149,slr0822_8,8.223118153860059e-05,0.0,0.00039615018994148887,5.276503342163114e-05,1.5288779564677483e-05,0.00012572353011097086
5150,sll1761_206,5.0967569388142214e-05,0.0,0.0,0.0,1.5288779564677483e-05,8.772379008480199e-05
5151,Entry1821_30,4.839291897575152e-05,0.0,0.0,0.0,0.0,3.0677838899175344e-05
5152,Entry571_91,0.00010093680494290844,0.0,0.0,0.00011621255827218147,4.586633869403245e-05,8.091164156791561e-05
5153,ycf3_3,0.00012127128881219817,0.0,0.0003264335662304294,7.44537281409519e-05,1.596828087866315e-05,0.00011552847790882796
5154,slr1170_31,0.000116857602390957,0.0,0.0,0.00022951170979102135,2.7859553873412306e-05,0.0001453721761732825
5155,sll5035_34,7.156477268726772e-05,0.0,0.0,0.0,0.0,3.725828168419482e-05
5156,eda_25,8.033960164378293e-05,1.387297424562368e-05,0.0,0.0,1.4609278250691816e-05,8.837256613402925e-05
5157,sll0832_122,9.783671567084618e-05,0.0,0.00028249756899585547,0.0002686808450303917,3.09173097863478e-05,7.87799488347403e-05
5158,sll0802_127,0.0002690772400378106,0.0013846295448997476,0.00032607045881526765,4.6614508053465554e-05,3.703282161221879e-05,0.0003396342617704773
5159,Entry1195_47,8.911443060029815e-05,0.0,0.0,0.0,0.0,0.00010760414187898055
5160,rps9_47,1.3346147035657855e-05,0.0,0.00016049347750150144,0.0,1.596828087866315e-05,2.0575468989779228e-05
5161,sll1378_49,7.004099999422016e-05,0.0,0.0,0.0,0.0,8.88823187441364e-05
5162,leuD_31,7.681916128398341e-05,0.0,0.0,9.905582961361428e-05,0.0,3.823144575803573e-05
5163,sll0428_124,0.00013535305025139623,0.0,0.0,2.751550822600397e-05,1.1891272994749153e-05,0.00014217463707351955
5164,Entry1997_48,7.671407351204911e-05,0.0,0.0,0.0,0.0,0.00013267470206697733
5165,slr1378_10,4.739458514237554e-05,0.0,0.0,2.363096588821517e-05,0.0,3.8555833782649375e-05
5166,Entry1115_23,8.070740884555303e-05,0.0,0.0,0.0,0.0,7.924336029847405e-05
5167,sll0833_100,4.261309151936426e-05,0.0,0.0,1.2948474459295986e-05,0.0,1.5107213717720785e-05
5168,pys_49,6.8832490616975575e-06,0.0,0.0,0.0,0.0,1.1121875129610394e-05
5169,pma1_13,0.0001822221965341002,9.711081971936572e-05,0.00046005709500995996,3.366603359416956e-05,3.5334068327254625e-05,0.0002346715652347793
5170,Entry522_8,8.065486495958587e-05,0.0,0.0,0.0,0.0,0.00015728185079124033
5171,slr2111_31,9.541969691635696e-05,0.0,0.0007875799834858747,0.0,0.0,0.00014699411629635068
5172,ssl1498_124,4.728949737044123e-05,0.0,0.0,0.0,0.0,6.218981843307145e-05
5173,Entry252_4,4.219274043162701e-05,0.0,0.0,6.797949091130392e-05,0.0,3.4755859780032483e-05
5174,Entry26_127,7.850056563493243e-05,0.0,0.0,0.0,3.9750826868161456e-05,0.00011960649878968513
5175,slr1194_28,0.0001599961327699928,0.0,0.0,2.3954677749697572e-05,1.7327283506634478e-05,0.00016020134301276306
5176,rpl20_28,9.615531131989715e-06,0.0,0.0,0.0,0.0,2.965833367896105e-06
5177,Entry252_3,0.00012878506450550157,5.762620071259066e-05,0.0,0.00010196923636695589,3.49943176702618e-05,7.340437585542859e-05
5178,sll1447_115,7.865819729283392e-05,0.0,0.0,5.6325863897937535e-05,0.0,1.1353580861477278e-05
5179,cbiD_57,7.723951237172065e-05,0.0,0.0,0.000169301303555295,3.19365617573263e-05,0.00014991360851787343
5180,Entry2122_21,3.2314489869801505e-05,0.0,0.00011328951353047161,1.1977338874848786e-05,0.0,1.1538945446970786e-05
5181,slr0110_122,8.45431125211555e-05,0.0,0.0,0.0,0.0,2.1224245039006507e-05
5182,Entry1015_9,0.0,0.0,1.5250511436794253e-05,0.0,0.0,3.938997441737015e-06
5183,cbbA_12,7.040880719599028e-06,0.0,0.0,0.0,0.0,1.2326744935318187e-05
5184,pqqE_17,7.639881019624615e-05,0.0,0.0,0.0,0.0,6.798246172974354e-05
5185,Entry1960_49,5.6957572388398096e-05,0.0,1.488740402163249e-05,1.2948474459295986e-05,0.0,3.318026080333768e-05
5186,petF3_16,0.0001039318064430364,0.0,0.0,8.028054164763511e-05,2.378254598949831e-05,9.903102979990588e-05
5187,slr0095_40,8.044468941571724e-05,0.0,0.0,0.0003421634375868964,0.0,8.88823187441364e-05
5188,Entry2064_7,0.0001330411192688413,0.0,0.0005377620818545785,1.1653627013366389e-05,4.280858278109696e-05,7.725069100441887e-05
5189,slr1949_7,5.412020254617162e-05,6.803093139680842e-05,0.0,4.564337246901834e-05,8.221965899226558e-05,3.1419297241149356e-05
5190,sll0456_34,0.000121218744926231,0.0,0.0,1.2624762597813585e-05,2.98980578153693e-05,9.926273553177275e-05
5191,Entry1559_5,0.00010067408551307266,0.0,0.0,0.00011524142268773425,2.412229664649114e-05,8.35067457648247e-05
5192,Entry1470_0,4.550300524755789e-05,0.0,0.0,0.0,0.0,8.123602959252925e-05
5193,Entry582_82,9.189925655655743e-05,0.0,0.0,0.0,2.3442795332505475e-05,3.8833880660889617e-05
5194,Entry57_31,6.772906901166527e-05,0.0,0.0,0.00010067438892102628,0.0,9.787250114057146e-05
5195,fecC_54,5.7272835704201035e-05,1.2539034414313707e-05,0.0,0.0002774210652904165,0.0,8.786281352392212e-05
5196,slr2046_25,9.930794447792658e-05,0.00046874645672232313,0.0,1.0682491428919189e-05,3.1596811100333464e-05,6.589711014294157e-05
5197,ssr7018_20,6.483915528347165e-05,0.0,0.0,4.467223688457115e-05,0.0,3.5126588951019486e-05
5198,Entry81_32,2.191080044830444e-05,0.0,0.0,1.1653627013366389e-05,4.314833343808979e-05,3.8602174929022745e-05
5199,Entry757_32,0.00012064076218059229,0.0,3.921560083747094e-05,0.0,0.0,0.00014096976726781174
5201,Entry997_111,2.9266944483706404e-05,0.0,0.0,0.0,0.0,0.0
5202,Entry285_66,8.459565640712264e-05,0.0,0.0,7.218774511057512e-05,0.0,7.354339929454873e-05
5203,Entry642_79,0.00011317953037325601,0.0,0.0,4.111140640826476e-05,0.0,0.00012632596501382473
5204,livH_64,7.445468641546135e-05,0.0,0.0,0.00016185593074119982,0.0,4.916795630215262e-05
5205,Entry2045_4,6.730871792392802e-05,0.0,0.0,5.891555878979673e-05,0.0,6.26995710431786e-05
5206,slr0146_50,6.904266616084419e-05,0.0,0.0,1.2948474459295986e-05,0.0,1.3438932448279225e-05
5207,Sac1_16,0.00016656411851588744,0.0,0.0001633983368227956,0.0,0.0,0.00011038461066138316
5208,int_31,4.0668967738579455e-05,0.0,2.178644490970608e-05,0.0,0.0,3.396806029168508e-05
5209,hisB_9,4.077405551051377e-05,0.0,0.0,0.0,0.0,2.0482786697032474e-05
5210,sll1161_30,5.737792347613536e-05,0.0,0.0,0.0,0.0,6.951171956006497e-05
5211,sll1652_62,9.641803074973293e-05,0.00014860089720793054,0.0,5.535472831349033e-05,9.445068264400756e-05,0.00017920121302584746
5212,Entry604_61,9.048057163544421e-05,0.0,0.00011510505060628044,0.0,2.242354336152697e-05,0.0001293381395280942
5213,slr0729_4,3.909265115956475e-05,0.0,0.0,0.0001699487272782598,0.0,4.495091198217534e-06
5214,Entry1804_35,9.80468912147148e-05,0.0001803486651931078,0.0010544639336297742,0.00010747233801215668,0.0,0.00015037701998160718
5215,fecB2_82,8.564653412646578e-05,0.0,0.00017828574084442807,0.0003780954542114428,0.0004243485705840484,5.403377667135716e-05
5216,rpl33_56,1.1034216053102952e-05,0.0,0.0,0.0,0.0,2.9751015971707806e-05
5217,fabG3_76,7.424451087159273e-05,0.0,0.00022076930841835493,7.28351688335399e-05,1.3250275622720485e-05,1.0241393348516237e-05
5218,fabF2_8,8.359732257374665e-05,0.0,0.0,0.0,0.0,6.5341016386461075e-06
5219,ssl7045_112,6.930538559067998e-05,0.0,9.658657243303028e-05,6.992176208019831e-05,0.0,1.3346250155532472e-05
5220,sll1647_14,0.00010135715603064568,0.0,1.779226334292663e-05,7.154032138761031e-05,1.3929776936706153e-05,3.364367226707144e-05
5221,sll0759_47,4.67115146248025e-05,0.0,0.0004549735911976953,0.0,0.0,2.3263255479435073e-05
5222,sll1086_49,8.985004500383833e-05,0.0,0.0,4.9204202945324735e-05,5.741786103178877e-05,6.25142064576851e-05
5223,Entry1903_39,8.170574267892901e-05,0.0004458026916237916,0.0,1.4567033766707986e-05,1.2231023651741985e-05,0.0001229894024749416
5224,slr0116_25,0.00011606944410144963,0.0,0.0,5.405988086756074e-05,0.00012706674571531952,0.00018184265836912995
5225,slr1658_48,6.520696248524173e-05,0.0,1.5613618851956023e-05,2.2659830303767968e-05,3.023780847236213e-05,4.054850307670456e-05
5226,Entry1497_87,0.00011890681394367609,0.0,0.0,3.787428779344076e-05,0.0,0.00010607488404865915
5227,sll1863_55,5.112520104604368e-05,0.0,0.0,6.474237229647992e-05,0.0,1.1770651178837664e-05
5228,Entry473_42,7.671407351204911e-05,0.0011703988079913668,0.00017320223703216333,0.0,1.630803153565598e-05,2.812907584863962e-05
5229,sll0360_27,4.602844410722946e-05,0.0,0.00015577308110439843,2.8162931948968767e-05,0.0,1.3114544423665587e-05
5231,Entry778_29,7.624117853834469e-05,0.0,0.00017283912961700156,8.157538909356469e-05,0.0,9.365545682059421e-05
5232,slr5023_91,5.89016961691829e-05,0.0,0.0,0.0,2.2083792704534147e-05,6.84458731934773e-05
5234,psbF_8,7.377161589788831e-05,0.0,3.8126278591985636e-05,0.0,0.0,2.7526640945785724e-05
5235,Entry406_35,7.734460014365498e-05,0.0,0.00022258484549416376,0.0004331264706634507,0.0,0.00010056028763022729
5236,Entry246_30,6.0478012748197605e-05,0.0,0.0,0.00012495277853220624,0.00035571893787149616,4.142898485779872e-05
5237,Entry85_13,0.00013309366315480847,0.0016989057691563765,0.0009074054304892582,3.8197999654923164e-05,9.47904333010004e-05,0.00018856212459326957
5238,sll0547_55,0.00014029217553230896,0.0,0.00015432065144375143,6.506608415796233e-05,7.168738862548774e-05,0.0001251674363544903
5239,slr1461_31,4.518774193175495e-05,0.0,0.0,1.9746423550426377e-05,5.6058858403817446e-05,1.9231575744951307e-05
5240,sll1455_48,7.871074117880107e-05,0.0,0.0,0.00048427294477766973,5.300110249088194e-05,0.00013387957187268508
5241,gltB_52,0.0001405023510761776,0.0,0.0,0.0003120582344690333,7.33861419104519e-05,0.00014398194178208122
5242,Entry843_56,3.919773893149906e-05,0.0,1.8155370758088396e-05,1.4243321905225587e-05,3.0577559129354966e-05,2.6970547189305207e-05
5243,Entry1095_37,7.030371942405594e-05,0.0,0.0,6.247638926610312e-05,0.0,3.9482656710116895e-05
5244,Entry1559_43,0.00021143659713183943,0.0,0.0,0.0,1.494902890768465e-05,6.589711014294157e-05
5245,IAP75_8,0.0002346609947293228,0.0,0.0002153226971909284,0.00019778794736574618,0.0005109849881172208,0.00010704804812250004
5246,Entry1036_20,3.257720929963729e-06,0.0,0.0,0.0,0.0,0.0
5247,slr0013_44,0.00022147247935156645,4.375322646696698e-05,5.55554345197505e-05,0.00014178579532929104,1.596828087866315e-05,7.827019622463315e-05
5248,thrA_34,4.697423405463829e-05,0.0,8.896131671463315e-05,0.0,0.0,3.1187591509282484e-05
5249,slr1677_7,0.00012946813502307466,0.0,0.0,0.00014469920208263264,1.970553810558431e-05,0.00023212280218424362
5250,glcP_18,6.510187471330743e-05,0.00020035776266275727,0.0,2.0070135411908773e-05,2.0385039419569973e-05,0.00011284069141917212
5251,icfA_37,0.000135615769681232,0.0,0.0,0.00013757754113001984,2.310304467551264e-05,3.345830768157793e-05
5252,sll1106_154,7.918363615250547e-05,0.0,0.0,3.301860987120476e-05,0.0,5.0233802668740276e-05
5253,slr1493_21,5.8586432853379954e-05,0.0,6.35437976533094e-05,2.881035567193357e-05,0.0,3.670218792771429e-05
